time,cruise,ship,ship_code,order_occupied,tow_type,tow_number,end_time,latitude,longitude,line,station,standard_haul_factor,volume_sampled,proportion_sorted,mesh_size,year,month,season,line.station,larvae_100m3
2001-04-07T06:31:00Z,200104,DAVID STARR JORDAN,JD,4,MT,1,2001-04-07T06:46:05Z,32.681667,-117.875,93.3,35,0.02,94.2,1,0.505,2001,4,spring,93.3 35,1.0615711
2001-04-07T10:59:00Z,200104,DAVID STARR JORDAN,JD,5,MT,1,2001-04-07T11:14:00Z,32.515,-118.215,93.3,40,0.02,77.2,1,0.505,2001,4,spring,93.3 40,0
2001-04-07T15:39:00Z,200104,DAVID STARR JORDAN,JD,7,MT,1,2001-04-07T15:54:05Z,32.34833,-118.55666,93.3,45,0.02,80.4,1,0.505,2001,4,spring,93.3 45,0
2001-04-07T20:04:00Z,200104,DAVID STARR JORDAN,JD,8,MT,1,2001-04-07T20:19:01Z,32.178333,-118.89333,93.3,50,0.02,73.1,1,0.505,2001,4,spring,93.3 50,0
2001-04-08T00:16:00Z,200104,DAVID STARR JORDAN,JD,9,MT,1,2001-04-08T00:31:00Z,32.015,-119.23,93.3,55,0.02,74.7,1,0.505,2001,4,spring,93.3 55,0
2001-04-08T06:11:00Z,200104,DAVID STARR JORDAN,JD,10,MT,1,2001-04-08T06:26:16Z,31.85,-119.57,93.3,60,0.03,53.2,1,0.505,2001,4,spring,93.3 60,0
2001-04-12T07:03:00Z,200104,DAVID STARR JORDAN,JD,24,MT,1,2001-04-12T07:17:57Z,32.41833,-119.96166,90,60,0.02,73.5,1,0.505,2001,4,spring,90 60,0
2001-04-12T12:14:00Z,200104,DAVID STARR JORDAN,JD,25,MT,1,2001-04-12T12:28:59Z,32.65333,-119.48,90,53,0.03,62.6,1,0.505,2001,4,spring,90 53,0
2001-04-12T19:36:00Z,200104,DAVID STARR JORDAN,JD,26,MT,1,2001-04-12T19:50:59Z,32.91833,-118.93667,90,45,0.02,71.5,1,0.505,2001,4,spring,90 45,0
2001-04-13T01:03:00Z,200104,DAVID STARR JORDAN,JD,27,MT,1,2001-04-13T01:17:57Z,33.185,-118.388336,90,37,0.02,72.6,1,0.505,2001,4,spring,90 37,0
2001-04-13T03:37:00Z,200104,DAVID STARR JORDAN,JD,28,MT,1,2001-04-13T03:51:59Z,33.251667,-118.253334,90,35,0.02,83,1,0.505,2001,4,spring,90 35,0
2001-04-13T07:46:00Z,200104,DAVID STARR JORDAN,JD,29,MT,1,2001-04-13T08:01:00Z,33.41833,-117.90667,90,30,0.02,84.6,1,0.505,2001,4,spring,90 30,0
2001-04-13T10:12:00Z,200104,DAVID STARR JORDAN,JD,30,MT,1,2001-04-13T10:27:00Z,33.485,-117.77,90,28,0.02,87.8,1,0.505,2001,4,spring,90 28,0
2001-04-13T21:07:00Z,200104,DAVID STARR JORDAN,JD,31,MT,1,2001-04-13T21:21:59Z,33.89,-118.488335,86.7,33,0.02,74.2,1,0.505,2001,4,spring,86.7 33,0
2001-04-14T00:34:00Z,200104,DAVID STARR JORDAN,JD,32,MT,1,2001-04-14T00:48:56Z,33.825,-118.62666,86.7,35,0.02,77.3,1,0.505,2001,4,spring,86.7 35,0
2001-04-14T04:49:00Z,200104,DAVID STARR JORDAN,JD,33,MT,1,2001-04-14T05:03:57Z,33.656666,-118.975,86.7,40,0.02,70.3,1,0.505,2001,4,spring,86.7 40,0
2001-04-14T09:11:00Z,200104,DAVID STARR JORDAN,JD,34,MT,1,2001-04-14T09:26:00Z,33.49,-119.315,86.7,45,0.03,61.9,1,0.505,2001,4,spring,86.7 45,0
2001-04-14T13:45:00Z,200104,DAVID STARR JORDAN,JD,35,MT,1,2001-04-14T13:59:58Z,33.321667,-119.66167,86.7,50,0.02,73.8,1,0.505,2001,4,spring,86.7 50,0
2001-04-14T16:46:00Z,200104,DAVID STARR JORDAN,JD,36,MT,1,2001-04-14T17:01:01Z,33.158333,-120.003334,86.7,55,0.03,74.1,1,0.505,2001,4,spring,86.7 55,0
2001-04-14T22:37:00Z,200104,DAVID STARR JORDAN,JD,37,MT,1,2001-04-14T22:51:59Z,32.993332,-120.348335,86.7,60,0.03,57.2,1,0.505,2001,4,spring,86.7 60,0
2001-04-17T19:36:00Z,200104,DAVID STARR JORDAN,JD,49,MT,1,2001-04-17T19:51:08Z,33.576668,-120.75667,83.3,60,0.03,65.3,1,0.505,2001,4,spring,83.3 60,0
2001-04-17T23:57:00Z,200104,DAVID STARR JORDAN,JD,50,MT,1,2001-04-18T00:11:58Z,33.745,-120.41,83.3,55,0.02,73.9,1,0.505,2001,4,spring,83.3 55,0
2001-04-18T03:10:00Z,200104,DAVID STARR JORDAN,JD,51,MT,1,2001-04-18T03:24:58Z,33.88,-120.136665,83.3,51,0.02,73.1,1,0.505,2001,4,spring,83.3 51,1.3679891
2001-04-18T08:55:00Z,200104,DAVID STARR JORDAN,JD,52,MT,1,2001-04-18T09:10:03Z,34.276665,-120.026665,81.8,46.9,0.02,89.6,1,0.505,2001,4,spring,81.8 46.9,0
2001-04-18T13:19:00Z,200104,DAVID STARR JORDAN,JD,53,MT,1,2001-04-18T13:34:09Z,34.226665,-119.41333,83.3,40.6,0.02,89.4,1,0.505,2001,4,spring,83.3 40.6,0
2001-04-19T19:54:00Z,200104,DAVID STARR JORDAN,JD,54,MT,1,2001-04-19T20:08:56Z,34.178333,-119.50667,83.3,42,0.02,70,1,0.505,2001,4,spring,83.3 42,0
2001-04-20T03:09:00Z,200104,DAVID STARR JORDAN,JD,55,MT,1,2001-04-20T03:23:56Z,34.45,-120.52167,80,51,0.02,85.1,1,0.505,2001,4,spring,80 51,0
2001-04-20T06:27:00Z,200104,DAVID STARR JORDAN,JD,56,MT,1,2001-04-20T06:41:59Z,34.318333,-120.8,80,55,0.02,70.8,1,0.505,2001,4,spring,80 55,0
2001-04-20T10:24:00Z,200104,DAVID STARR JORDAN,JD,57,MT,1,2001-04-20T10:39:00Z,34.148335,-121.155,80,60,0.02,67.9,1,0.505,2001,4,spring,80 60,0
2001-04-23T07:58:00Z,200104,DAVID STARR JORDAN,JD,67,MT,1,2001-04-23T08:12:58Z,34.721664,-121.55167,76.7,60,0.02,71.4,1,0.505,2001,4,spring,76.7 60,0
2001-04-23T12:30:00Z,200104,DAVID STARR JORDAN,JD,68,MT,1,2001-04-23T12:45:00Z,34.886665,-121.2,76.7,55,0.02,67.6,1,0.505,2001,4,spring,76.7 55,0
2001-04-23T16:03:00Z,200104,DAVID STARR JORDAN,JD,69,MT,1,2001-04-23T16:17:58Z,35.021667,-120.92,76.7,51,0.02,76.5,1,0.505,2001,4,spring,76.7 51,0
2001-04-23T17:54:00Z,200104,DAVID STARR JORDAN,JD,70,MT,1,2001-04-23T18:08:58Z,35.088333,-120.78,76.7,49,0.02,75,1,0.505,2001,4,spring,76.7 49,0
2001-07-10T19:25:00Z,200107,NEW HORIZON,NH,1,MT,1,2001-07-10T19:39:58Z,32.956665,-117.305,93.3,26.7,0.03,53.7,1,0.505,2001,7,summer,93.3 26.7,0
2001-07-10T22:26:00Z,200107,NEW HORIZON,NH,2,MT,1,2001-07-10T22:41:00Z,32.913334,-117.39333,93.3,28,0.02,92.4,1,0.505,2001,7,summer,93.3 28,0
2001-07-11T02:13:00Z,200107,NEW HORIZON,NH,3,MT,1,2001-07-11T02:28:10Z,32.846664,-117.53167,93.3,30,0.02,67.7,1,0.505,2001,7,summer,93.3 30,0
2001-07-11T06:31:00Z,200107,NEW HORIZON,NH,4,MT,1,2001-07-11T06:45:55Z,32.68,-117.87334,93.3,35,0.02,77.2,1,0.505,2001,7,summer,93.3 35,0
2001-07-11T10:24:00Z,200107,NEW HORIZON,NH,5,MT,1,2001-07-11T10:39:00Z,32.515,-118.21,93.3,40,0.02,69.2,1,0.505,2001,7,summer,93.3 40,0
2001-07-11T14:22:00Z,200107,NEW HORIZON,NH,6,MT,1,2001-07-11T14:36:56Z,32.34833,-118.55333,93.3,45,0.03,55.5,1,0.505,2001,7,summer,93.3 45,0
2001-07-11T18:36:00Z,200107,NEW HORIZON,NH,7,MT,1,2001-07-11T18:51:03Z,32.181667,-118.89,93.3,50,0.03,56.7,1,0.505,2001,7,summer,93.3 50,0
2001-07-11T23:47:00Z,200107,NEW HORIZON,NH,8,MT,1,2001-07-12T00:02:00Z,32.018333,-119.23167,93.3,55,0.03,60.9,1,0.505,2001,7,summer,93.3 55,0
2001-07-12T03:40:00Z,200107,NEW HORIZON,NH,9,MT,1,2001-07-12T03:55:00Z,31.846666,-119.57,93.3,60,0.02,74,1,0.505,2001,7,summer,93.3 60,0
2001-07-16T03:39:00Z,200107,NEW HORIZON,NH,22,MT,1,2001-07-16T03:54:10Z,32.42,-119.96,90,60,0.02,75.2,1,0.505,2001,7,summer,90 60,0
2001-07-16T08:33:00Z,200107,NEW HORIZON,NH,23,MT,1,2001-07-16T08:48:00Z,32.65,-119.48167,90,53,0.02,80.7,1,0.505,2001,7,summer,90 53,0
2001-07-16T13:45:00Z,200107,NEW HORIZON,NH,24,MT,1,2001-07-16T13:59:57Z,32.92,-118.933334,90,45,0.02,70.8,1,0.505,2001,7,summer,90 45,0
2001-07-16T21:03:00Z,200107,NEW HORIZON,NH,25,MT,1,2001-07-16T21:18:00Z,33.185,-118.388336,90,37,0.02,95.4,1,0.505,2001,7,summer,90 37,0
2001-07-17T03:08:00Z,200107,NEW HORIZON,NH,26,MT,1,2001-07-17T03:23:00Z,33.253334,-118.255,90,35,0.02,73.6,1,0.505,2001,7,summer,90 35,0
2001-07-17T09:36:00Z,200107,NEW HORIZON,NH,27,MT,1,2001-07-17T09:51:01Z,33.428333,-117.905,90,30,0.02,88.9,1,0.505,2001,7,summer,90 30,0
2001-07-17T12:13:00Z,200107,NEW HORIZON,NH,28,MT,1,2001-07-17T12:28:01Z,33.483334,-117.77,90,28,0.02,79.9,1,0.505,2001,7,summer,90 28,0
2001-07-17T18:45:00Z,200107,NEW HORIZON,NH,29,MT,1,2001-07-17T18:59:58Z,33.888332,-118.49,86.7,33,0.02,96,1,0.505,2001,7,summer,86.7 33,0
2001-07-17T21:40:00Z,200107,NEW HORIZON,NH,30,MT,1,2001-07-17T21:55:00Z,33.826668,-118.62666,86.7,35,0.02,91,1,0.505,2001,7,summer,86.7 35,0
2001-07-18T01:29:00Z,200107,NEW HORIZON,NH,31,MT,1,2001-07-18T01:44:00Z,33.656666,-118.975,86.7,40,0.02,70.4,1,0.505,2001,7,summer,86.7 40,0
2001-07-18T15:12:00Z,200107,NEW HORIZON,NH,32,MT,1,2001-07-18T15:27:01Z,33.49,-119.31834,86.7,45,0.02,75.9,1,0.505,2001,7,summer,86.7 45,0
2001-07-18T18:48:00Z,200107,NEW HORIZON,NH,33,MT,1,2001-07-18T19:03:03Z,33.323334,-119.665,86.7,50,0.02,70.8,1,0.505,2001,7,summer,86.7 50,0
2001-07-19T02:09:00Z,200107,NEW HORIZON,NH,34,MT,1,2001-07-19T02:24:06Z,33.15333,-120.00833,86.7,55,0.03,58,1,0.505,2001,7,summer,86.7 55,0
2001-07-19T05:58:00Z,200107,NEW HORIZON,NH,35,MT,1,2001-07-19T06:13:15Z,32.988335,-120.355,86.7,60,0.02,80.2,1,0.505,2001,7,summer,86.7 60,0
2001-07-21T23:46:00Z,200107,NEW HORIZON,NH,46,MT,1,2001-07-22T00:01:15Z,33.575,-120.75833,83.3,60,0.02,77.8,1,0.505,2001,7,summer,83.3 60,0
2001-07-22T04:06:00Z,200107,NEW HORIZON,NH,47,MT,1,2001-07-22T04:20:50Z,33.746666,-120.41,83.3,55,0.02,66.5,1,0.505,2001,7,summer,83.3 55,0
2001-07-22T08:29:00Z,200107,NEW HORIZON,NH,48,MT,1,2001-07-22T08:43:59Z,33.88,-120.138336,83.3,51,0.03,54.2,1,0.505,2001,7,summer,83.3 51,0
2001-07-22T14:48:00Z,200107,NEW HORIZON,NH,49,MT,1,2001-07-22T15:03:24Z,34.178333,-119.50833,83.3,42,0.03,62.4,1,0.505,2001,7,summer,83.3 42,0
2001-07-22T16:58:00Z,200107,NEW HORIZON,NH,50,MT,1,2001-07-22T17:13:07Z,34.226665,-119.41,83.3,40.6,0.02,79.8,1,0.505,2001,7,summer,83.3 40.6,0
2001-07-23T01:02:00Z,200107,NEW HORIZON,NH,51,MT,1,2001-07-23T01:17:10Z,34.28,-120.015,81.8,46.9,0.03,60,1,0.505,2001,7,summer,81.8 46.9,0
2001-07-23T07:15:00Z,200107,NEW HORIZON,NH,52,MT,1,2001-07-23T07:29:55Z,34.448334,-120.525,80,51,0.03,64.7,1,0.505,2001,7,summer,80 51,0
2001-07-23T11:07:00Z,200107,NEW HORIZON,NH,53,MT,1,2001-07-23T11:22:00Z,34.32,-120.805,80,55,0.02,67.8,1,0.505,2001,7,summer,80 55,0
2001-07-23T16:14:00Z,200107,NEW HORIZON,NH,54,MT,1,2001-07-23T16:29:03Z,34.151665,-121.15,80,60,0.03,57.8,1,0.505,2001,7,summer,80 60,0
2001-07-26T06:16:00Z,200107,NEW HORIZON,NH,63,MT,1,2001-07-26T06:30:52Z,34.721664,-121.55,76.7,60,0.03,57.5,1,0.505,2001,7,summer,76.7 60,0
2001-07-26T10:15:00Z,200107,NEW HORIZON,NH,64,MT,1,2001-07-26T10:29:59Z,34.888332,-121.19833,76.7,55,0.02,83.9,1,0.505,2001,7,summer,76.7 55,0
2001-07-26T14:00:00Z,200107,NEW HORIZON,NH,65,MT,1,2001-07-26T14:15:01Z,35.016666,-120.94,76.7,51,0.02,71.5,1,0.505,2001,7,summer,76.7 51,0
2001-07-26T16:38:00Z,200107,NEW HORIZON,NH,66,MT,1,2001-07-26T16:53:05Z,35.09,-120.78167,76.7,49,0.02,66,1,0.505,2001,7,summer,76.7 49,0
2001-10-25T19:01:00Z,200110,NEW HORIZON,NH,1,MT,1,2001-10-25T19:16:03Z,32.956665,-117.305,93.3,26.7,0.02,86,1,0.505,2001,10,fall,93.3 26.7,0
2001-10-25T21:53:00Z,200110,NEW HORIZON,NH,2,MT,1,2001-10-25T22:08:30Z,32.913334,-117.395,93.3,28,0.02,89.2,1,0.505,2001,10,fall,93.3 28,0
2001-10-26T00:49:00Z,200110,NEW HORIZON,NH,3,MT,1,2001-10-26T01:04:30Z,32.846664,-117.53167,93.3,30,0.02,67.6,1,0.505,2001,10,fall,93.3 30,0
2001-10-26T04:56:00Z,200110,NEW HORIZON,NH,4,MT,1,2001-10-26T05:11:00Z,32.68,-117.87334,93.3,35,0.02,72.5,1,0.505,2001,10,fall,93.3 35,0
2001-10-26T09:00:00Z,200110,NEW HORIZON,NH,5,MT,1,2001-10-26T09:15:07Z,32.513332,-118.21333,93.3,40,0.02,76.3,1,0.505,2001,10,fall,93.3 40,0
2001-10-26T13:10:00Z,200110,NEW HORIZON,NH,6,MT,1,2001-10-26T13:24:57Z,32.351665,-118.55666,93.3,45,0.02,79.8,1,0.505,2001,10,fall,93.3 45,0
2001-10-26T16:02:00Z,200110,NEW HORIZON,NH,7,MT,1,2001-10-26T16:17:03Z,32.181667,-118.885,93.3,50,0.02,82.8,1,0.505,2001,10,fall,93.3 50,0
2001-10-26T22:23:00Z,200110,NEW HORIZON,NH,8,MT,1,2001-10-26T22:38:00Z,32.013332,-119.23333,93.3,55,0.02,78.5,1,0.505,2001,10,fall,93.3 55,0
2001-10-27T02:27:00Z,200110,NEW HORIZON,NH,9,MT,1,2001-10-27T02:42:00Z,31.846666,-119.57166,93.3,60,0.02,78.5,1,0.505,2001,10,fall,93.3 60,0
2001-10-30T11:26:00Z,200110,NEW HORIZON,NH,22,MT,1,2001-10-30T11:41:10Z,32.415,-119.96166,90,60,0.02,80.3,1,0.505,2001,10,fall,90 60,0
2001-10-30T15:59:00Z,200110,NEW HORIZON,NH,23,MT,1,2001-10-30T16:14:00Z,32.648335,-119.49333,90,53,0.02,102.5,1,0.505,2001,10,fall,90 53,0
2001-10-30T22:40:00Z,200110,NEW HORIZON,NH,24,MT,1,2001-10-30T22:55:09Z,32.91833,-118.935,90,45,0.02,76.5,1,0.505,2001,10,fall,90 45,0
2001-10-31T04:17:00Z,200110,NEW HORIZON,NH,25,MT,1,2001-10-31T04:32:30Z,33.185,-118.386665,90,37,0.02,86.9,1,0.505,2001,10,fall,90 37,0
2001-10-31T06:59:00Z,200110,NEW HORIZON,NH,26,MT,1,2001-10-31T07:14:16Z,33.251667,-118.25,90,35,0.02,85.1,1,0.505,2001,10,fall,90 35,0
2001-10-31T11:00:00Z,200110,NEW HORIZON,NH,27,MT,1,2001-10-31T11:15:03Z,33.416664,-117.90833,90,30,0.02,66.4,1,0.505,2001,10,fall,90 30,0
2001-10-31T12:59:00Z,200110,NEW HORIZON,NH,28,MT,1,2001-10-31T13:14:01Z,33.48,-117.763336,90,28,0.02,88.6,1,0.505,2001,10,fall,90 28,0
2001-10-31T19:30:00Z,200110,NEW HORIZON,NH,29,MT,1,2001-10-31T19:45:07Z,33.886665,-118.48333,86.7,33,0.02,76.7,1,0.505,2001,10,fall,86.7 33,0
2001-10-31T22:01:00Z,200110,NEW HORIZON,NH,30,MT,1,2001-10-31T22:16:00Z,33.821667,-118.625,86.7,35,0.02,81.7,1,0.505,2001,10,fall,86.7 35,0
2001-11-01T01:43:00Z,200110,NEW HORIZON,NH,31,MT,1,2001-11-01T01:57:52Z,33.666664,-118.97,86.7,40,0.02,65.4,1,0.505,2001,10,fall,86.7 40,0
2001-11-01T05:32:00Z,200110,NEW HORIZON,NH,32,MT,1,2001-11-01T05:47:10Z,33.493332,-119.31333,86.7,45,0.02,65.7,1,0.505,2001,10,fall,86.7 45,0
2001-11-01T08:44:00Z,200110,NEW HORIZON,NH,33,MT,1,2001-11-01T08:58:58Z,33.328335,-119.65667,86.7,50,0.02,74.8,1,0.505,2001,10,fall,86.7 50,0
2001-11-01T12:45:00Z,200110,NEW HORIZON,NH,34,MT,1,2001-11-01T13:00:03Z,33.16,-119.99834,86.7,55,0.02,68.7,1,0.505,2001,10,fall,86.7 55,0
2001-11-01T16:09:00Z,200110,NEW HORIZON,NH,35,MT,1,2001-11-01T16:24:02Z,32.996666,-120.33833,86.7,60,0.03,64,1,0.505,2001,10,fall,86.7 60,0
2001-11-04T11:51:00Z,200110,NEW HORIZON,NH,46,MT,1,2001-11-04T12:06:04Z,33.578335,-120.75833,83.3,60,0.02,85.9,1,0.505,2001,10,fall,83.3 60,0
2001-11-04T16:04:00Z,200110,NEW HORIZON,NH,47,MT,1,2001-11-04T16:19:08Z,33.741665,-120.41,83.3,55,0.02,71.6,1,0.505,2001,10,fall,83.3 55,0
2001-11-04T19:23:00Z,200110,NEW HORIZON,NH,48,MT,1,2001-11-04T19:38:01Z,33.878334,-120.135,83.3,51,0.02,67.7,1,0.505,2001,10,fall,83.3 51,0
2001-11-05T01:28:00Z,200110,NEW HORIZON,NH,49,MT,1,2001-11-05T01:43:00Z,34.175,-119.503334,83.3,42,0.02,79.7,1,0.505,2001,10,fall,83.3 42,2.5094104
2001-11-05T03:26:00Z,200110,NEW HORIZON,NH,50,MT,1,2001-11-05T03:40:55Z,34.221664,-119.41167,83.3,40.6,0.02,76.1,1,0.505,2001,10,fall,83.3 40.6,0
2001-11-05T08:14:00Z,200110,NEW HORIZON,NH,51,MT,1,2001-11-05T08:29:03Z,34.276665,-120.025,81.8,46.9,0.02,85.6,1,0.505,2001,10,fall,81.8 46.9,1.1682243
2001-11-05T12:13:00Z,200110,NEW HORIZON,NH,52,MT,1,2001-11-05T12:28:03Z,34.448334,-120.51833,80,51,0.02,80.1,1,0.505,2001,10,fall,80 51,0
2001-11-05T17:18:00Z,200110,NEW HORIZON,NH,53,MT,1,2001-11-05T17:32:59Z,35.075,-120.77,76.7,49,0.02,69.1,1,0.505,2001,10,fall,76.7 49,0
2001-11-05T20:35:00Z,200110,NEW HORIZON,NH,54,MT,1,2001-11-05T20:50:10Z,35.023335,-120.91333,76.7,51,0.02,76.4,1,0.505,2001,10,fall,76.7 51,0
2001-11-06T00:24:00Z,200110,NEW HORIZON,NH,55,MT,1,2001-11-06T00:39:00Z,34.888332,-121.19334,76.7,55,0.02,71.8,1,0.505,2001,10,fall,76.7 55,0
2001-11-06T04:13:00Z,200110,NEW HORIZON,NH,56,MT,1,2001-11-06T04:28:07Z,34.72333,-121.545,76.7,60,0.02,70.5,1,0.505,2001,10,fall,76.7 60,0
2001-11-08T12:34:00Z,200110,NEW HORIZON,NH,65,MT,1,2001-11-08T12:49:07Z,34.148335,-121.153336,80,60,0.02,72.8,1,0.505,2001,10,fall,80 60,2.7472527
2001-11-08T16:15:00Z,200110,NEW HORIZON,NH,66,MT,1,2001-11-08T16:29:58Z,34.295,-120.8,80,55,0.02,80.3,1,0.505,2001,10,fall,80 55,0
2002-01-24T20:07:00Z,200201,DAVID STARR JORDAN,JD,1,MT,1,2002-01-24T20:22:02Z,32.958332,-117.30333,93.3,26.7,0.02,71.1,1,0.505,2002,1,winter,93.3 26.7,0
2002-01-24T22:52:00Z,200201,DAVID STARR JORDAN,JD,2,MT,1,2002-01-24T23:06:57Z,32.915,-117.39333,93.3,28,0.02,65.4,1,0.505,2002,1,winter,93.3 28,0
2002-01-25T02:04:00Z,200201,DAVID STARR JORDAN,JD,3,MT,1,2002-01-25T02:19:00Z,32.84833,-117.53167,93.3,30,0.02,71.2,1,0.505,2002,1,winter,93.3 30,1.4044944
2002-01-25T06:28:00Z,200201,DAVID STARR JORDAN,JD,4,MT,1,2002-01-25T06:43:02Z,32.678333,-117.87,93.3,35,0.03,64.9,1,0.505,2002,1,winter,93.3 35,0
2002-01-25T11:15:00Z,200201,DAVID STARR JORDAN,JD,5,MT,1,2002-01-25T11:30:07Z,32.513332,-118.21333,93.3,40,0.02,66.9,1,0.505,2002,1,winter,93.3 40,0
2002-01-25T15:35:00Z,200201,DAVID STARR JORDAN,JD,6,MT,1,2002-01-25T15:49:58Z,32.351665,-118.55333,93.3,45,0.02,66.9,1,0.505,2002,1,winter,93.3 45,0
2002-01-25T20:14:00Z,200201,DAVID STARR JORDAN,JD,7,MT,1,2002-01-25T20:29:03Z,32.178333,-118.89333,93.3,50,0.03,64.4,1,0.505,2002,1,winter,93.3 50,0
2002-01-26T00:26:00Z,200201,DAVID STARR JORDAN,JD,8,MT,1,2002-01-26T00:40:58Z,32.013332,-119.23167,93.3,55,0.02,69.2,1,0.505,2002,1,winter,93.3 55,7.2254333
2002-01-26T04:36:00Z,200201,DAVID STARR JORDAN,JD,9,MT,1,2002-01-26T04:51:00Z,31.846666,-119.57333,93.3,60,0.02,68,1,0.505,2002,1,winter,93.3 60,0
2002-01-30T00:47:00Z,200201,DAVID STARR JORDAN,JD,22,MT,1,2002-01-30T01:01:59Z,32.41833,-119.96166,90,60,0.02,66.8,1,0.505,2002,1,winter,90 60,0
2002-01-30T06:00:00Z,200201,DAVID STARR JORDAN,JD,23,MT,1,2002-01-30T06:15:00Z,32.651665,-119.48167,90,53,0.03,62.3,1,0.505,2002,1,winter,90 53,0
2002-01-30T12:02:00Z,200201,DAVID STARR JORDAN,JD,24,MT,1,2002-01-30T12:17:01Z,32.91833,-118.935,90,45,0.02,69.2,1,0.505,2002,1,winter,90 45,0
2002-01-30T16:40:00Z,200201,DAVID STARR JORDAN,JD,25,MT,1,2002-01-30T16:55:00Z,33.185,-118.386665,90,37,0.03,61.4,1,0.505,2002,1,winter,90 37,0
2002-01-30T21:26:00Z,200201,DAVID STARR JORDAN,JD,26,MT,1,2002-01-30T21:41:00Z,33.253334,-118.25,90,35,0.02,68.8,1,0.505,2002,1,winter,90 35,0
2002-01-31T01:40:00Z,200201,DAVID STARR JORDAN,JD,27,MT,1,2002-01-31T01:55:00Z,33.42,-117.905,90,30,0.02,68.1,1,0.505,2002,1,winter,90 30,2.9368575
2002-01-31T04:03:00Z,200201,DAVID STARR JORDAN,JD,28,MT,1,2002-01-31T04:17:57Z,33.485,-117.77,90,28,0.02,69,1,0.505,2002,1,winter,90 28,8.695652
2002-01-31T10:06:00Z,200201,DAVID STARR JORDAN,JD,29,MT,1,2002-01-31T10:20:57Z,33.886665,-118.488335,86.7,33,0.02,73.1,1,0.505,2002,1,winter,86.7 33,6.8399453
2002-01-31T12:35:00Z,200201,DAVID STARR JORDAN,JD,30,MT,1,2002-01-31T12:50:01Z,33.821667,-118.628334,86.7,35,0.02,72.7,1,0.505,2002,1,winter,86.7 35,8.253095
2002-01-31T16:16:00Z,200201,DAVID STARR JORDAN,JD,31,MT,1,2002-01-31T16:31:02Z,33.661667,-118.975,86.7,40,0.03,64.8,1,0.505,2002,1,winter,86.7 40,0
2002-01-31T22:26:00Z,200201,DAVID STARR JORDAN,JD,32,MT,1,2002-01-31T22:41:01Z,33.491665,-119.316666,86.7,45,0.02,76.2,1,0.505,2002,1,winter,86.7 45,0
2002-02-01T02:11:00Z,200201,DAVID STARR JORDAN,JD,33,MT,1,2002-02-01T02:26:05Z,33.326668,-119.66167,86.7,50,0.02,77.2,1,0.505,2002,1,winter,86.7 50,119.17098
2002-02-01T08:49:00Z,200201,DAVID STARR JORDAN,JD,34,MT,1,2002-02-01T09:04:00Z,33.156666,-120.015,86.7,55,0.03,61.9,1,0.505,2002,1,winter,86.7 55,32.310177
2002-02-01T16:48:00Z,200201,DAVID STARR JORDAN,JD,35,MT,1,2002-02-01T17:03:01Z,32.995,-120.348335,86.7,60,0.02,73.3,1,0.505,2002,1,winter,86.7 60,0
2002-02-05T00:39:00Z,200201,DAVID STARR JORDAN,JD,46,MT,1,2002-02-05T00:53:58Z,33.578335,-120.75667,83.3,60,0.03,64.4,1,0.505,2002,1,winter,83.3 60,0
2002-02-05T04:37:00Z,200201,DAVID STARR JORDAN,JD,47,MT,1,2002-02-05T04:52:00Z,33.746666,-120.41167,83.3,55,0.02,67.8,1,0.505,2002,1,winter,83.3 55,0
2002-02-05T07:54:00Z,200201,DAVID STARR JORDAN,JD,48,MT,1,2002-02-05T08:08:57Z,33.875,-120.13167,83.3,51,0.03,64.8,1,0.505,2002,1,winter,83.3 51,0
2002-02-05T14:11:00Z,200201,DAVID STARR JORDAN,JD,49,MT,1,2002-02-05T14:25:59Z,34.226665,-119.41167,83.3,40.6,0.02,77.8,1,0.505,2002,1,winter,83.3 40.6,1.285347
2002-02-05T16:36:00Z,200201,DAVID STARR JORDAN,JD,50,MT,1,2002-02-05T16:51:12Z,34.175,-119.513336,83.3,42,0.02,71,1,0.505,2002,1,winter,83.3 42,0
2002-02-06T03:55:00Z,200201,DAVID STARR JORDAN,JD,51,MT,1,2002-02-06T04:10:01Z,34.275,-120.026665,81.8,46.9,0.02,68.3,1,0.505,2002,1,winter,81.8 46.9,5.8565154
2002-02-06T10:40:00Z,200201,DAVID STARR JORDAN,JD,52,MT,1,2002-02-06T10:55:04Z,34.451668,-120.55333,80,51,0.02,69.9,1,0.505,2002,1,winter,80 51,0
2002-02-06T14:36:00Z,200201,DAVID STARR JORDAN,JD,53,MT,1,2002-02-06T14:51:05Z,34.318333,-120.8,80,55,0.03,63.5,1,0.505,2002,1,winter,80 55,0
2002-02-06T19:33:00Z,200201,DAVID STARR JORDAN,JD,54,MT,1,2002-02-06T19:48:02Z,34.15,-121.151665,80,60,0.02,84.6,1,0.505,2002,1,winter,80 60,2.3640661
2002-02-09T12:58:00Z,200201,DAVID STARR JORDAN,JD,63,MT,1,2002-02-09T13:12:59Z,34.72,-121.54833,76.7,60,0.02,69.1,1,0.505,2002,1,winter,76.7 60,0
2002-02-09T16:53:00Z,200201,DAVID STARR JORDAN,JD,64,MT,1,2002-02-09T17:08:00Z,34.886665,-121.20167,76.7,55,0.03,64.2,1,0.505,2002,1,winter,76.7 55,0
